base_course,other_course,overall
MUSC337,CINE350,0.08227529578738563
MUSC337,MUSC349,0.07677951601540396
MUSC337,CMUS330,0.07595849095931961
MUSC337,ENGL301,0.06741480137964273
MUSC337,MUSC327,0.06685949616601689
MUSC337,MUSC372,0.06627315848518311
MUSC337,MUSC378,0.06627315848518311
MUSC337,ENGL300,0.06619709789797266
MUSC337,ENGL302,0.06619709789797265
MUSC337,MUSC389,0.0630155033303458
MUSC337,CMUS360,0.059282230754355264
MUSC337,ARTS301,0.054585462822168376
MUSC338,MUSC337,0.16059361861766405
MUSC338,MUSC336,0.1527734602667583
MUSC338,MUSC368,0.11117061846674411
MUSC338,MUSC331,0.09332865194181202
MUSC338,MUSC333,0.09332865194181202
MUSC338,MUSC339,0.09332865194181202
MUSC338,MUSC335,0.09209160316672585
MUSC338,MUSC314,0.08994298321219196
MUSC338,MUSC345,0.085897546342904
MUSC338,THEA313,0.07210655581177643
MUSC338,ENGL305,0.06918885856862506
MUSC338,CMUS330,0.0680803037695783
MUSC338,MUSC349,0.06487857269597692
MUSC338,MUSC388,0.059466298722698825
MUSC338,ENGL301,0.059396225728727256
MUSC338,THEA311,0.058181248386599896
MUSC338,MUSC379,0.05711009297158136
MUSC338,ENGL300,0.05577940456130774
MUSC338,ENGL302,0.05577940456130774
MUSC338,MUSC327,0.05350804438279191
MUSC338,MUSC326,0.05274512117522569
MUSC338,MUSC325,0.05204444878926763
MUSC338,MUSC389,0.05202625620409362
MUSC338,MUSC364,0.04970179934335961
MUSC338,MUSC305,0.04913280629668525
MUSC339,MUSC331,0.24282037383619073
MUSC339,MUSC333,0.24282037383619073
MUSC339,MUSC368,0.2337205247171699
MUSC339,MUSC337,0.12723145100356745
MUSC339,MUSC370,0.12387490453720802
MUSC339,MUSC335,0.11559260302989055
MUSC339,MUSC377,0.1152539182324957
MUSC339,MUSC336,0.09894145095975126
MUSC339,MUSC338,0.09332865194181202
MUSC339,THEA313,0.08455926288504098
MUSC339,ENGL300,0.08137209509901223
MUSC339,ENGL302,0.08137209509901223
MUSC339,ENGL301,0.07943086202886016
MUSC339,THEA311,0.07830966207115686
MUSC339,ARTS303,0.06638694488751526
MUSC339,CMUS330,0.06569822558610108
MUSC339,PLED351,0.06558241492856184
MUSC339,MUSC388,0.06379717668110449
MUSC339,WMUS303,0.06163426546204334
MUSC339,CMUS360,0.06114808961478223
MUSC339,PHED389,0.06073692876916941
MUSC339,MUSC309,0.06062904093342912
MUSC339,CINE355,0.05991453039651499
MUSC339,MUSC345,0.059413428466938256
MUSC339,WRIT305,0.058450426166405306
MUSC340,WRSP320,0.12580600514680207
MUSC340,WMUS303,0.11344289402173939
MUSC340,MUSC302,0.11332806709449214
MUSC340,MUSC313,0.1081757286054098
MUSC340,DIGI333,0.08638483669540373
MUSC340,MUSC373,0.08422219654087088
MUSC340,CSIS355,0.08177205457376989
MUSC340,MUSC334,0.07531721600901693
MUSC340,CSCN355,0.07305817489499614
MUSC340,MISC301,0.07291196185353507
MUSC340,MISC302,0.07291196185353507
MUSC340,MUSC396,0.07263038462301141
MUSC340,MUSC392,0.07119862126692023
MUSC340,MUSC323,0.07092054679626507
MUSC340,MUSC395,0.0706559834096539
MUSC340,MUSC394,0.07052410439775002
MUSC340,PLMB301,0.06963894374156226
MUSC340,MUSC303,0.06852713901084148
MUSC340,MUSC330,0.06546056023727928
MUSC340,SCOM300,0.06495554974042535
MUSC340,BUSI342,0.06472970862386102
MUSC340,CMUS335,0.06465559972309737
MUSC340,MUSC310,0.06410597250238806
MUSC340,BIBL300,0.06239636378699016
MUSC340,MUSC329,0.06205581236552889
MUSC341,MUSC342,0.29227001845434963
MUSC341,MUSC330,0.07511819480416623
MUSC341,CMUS330,0.07030793596298962
MUSC341,MUSC345,0.0696931550357027
MUSC341,CHIN305,0.06651697720045038
MUSC341,CHIN304,0.0664535952116576
MUSC341,HIUS312,0.060781218855116934
MUSC341,BUSI334,0.06029132585927351
MUSC341,MUSC382,0.05870853618161095
MUSC341,MUSC388,0.05678714056396202
MUSC341,ENGL300,0.05255397726279337
MUSC341,ENGL301,0.05255397726279337
MUSC341,ENGL302,0.05255397726279337
MUSC341,MUSC352,0.05233069507764965
MUSC341,MUSC350,0.0520418468181399
MUSC341,HIUS380,0.050344771795820115
MUSC341,MUSC391,0.05031943443600205
MUSC341,MUSC347,0.04566703464138476
MUSC341,MUSC302,0.04557268730095378
MUSC341,MUSC334,0.04451840809310231
MUSC341,MUSC305,0.04418857782942016
MUSC341,MUSC351,0.042634452363996586
MUSC341,MUSC349,0.04104115958381576
MUSC341,GOVT329,0.040722001090384694
MUSC341,MUSC389,0.04048729979538428
MUSC342,MUSC341,0.29227001845434963
MUSC342,MUSC330,0.07511819480416622
MUSC342,CMUS330,0.0703079359629896
MUSC342,MUSC345,0.0696931550357027
MUSC342,CHIN305,0.06651697720045041
MUSC342,CHIN304,0.06645359521165761
MUSC342,HIUS312,0.06078121885511694
MUSC342,BUSI334,0.0602913258592735
MUSC342,MUSC382,0.05870853618161096
MUSC342,MUSC388,0.056787140563962044
MUSC342,ENGL300,0.05255397726279339
MUSC342,ENGL301,0.05255397726279338
MUSC342,ENGL302,0.05255397726279338
MUSC342,MUSC352,0.05233069507764965
MUSC342,MUSC350,0.052041846818139906
MUSC342,HIUS380,0.050344771795820115
MUSC342,MUSC391,0.05031943443600205
MUSC342,MUSC347,0.04566703464138476
MUSC342,MUSC302,0.045572687300953776
MUSC342,MUSC334,0.044518408093102306
MUSC342,MUSC305,0.04418857782942016
MUSC342,MUSC351,0.042634452363996586
MUSC342,MUSC349,0.04104115958381575
MUSC342,GOVT329,0.040722001090384694
MUSC342,MUSC389,0.04048729979538428
MUSC345,MUSC314,0.16696407240331126
MUSC345,MUSC349,0.14182995047832686
MUSC345,MUSC379,0.14102286945437503
MUSC345,MUSC388,0.14019628170022258
MUSC345,CMUS330,0.13168518434168033
MUSC345,MUSC386,0.1293662855914548
MUSC345,MUSC398,0.1152384669196037
MUSC345,MUSC389,0.1151417243263725
MUSC345,MUSC305,0.10511363580148075
MUSC345,MUSC364,0.1045301301382734
MUSC345,MUSC372,0.09541074075148583
MUSC345,MUSC378,0.09541074075148583
MUSC345,MUSC330,0.09296655151665158
MUSC345,MUSC337,0.0883219659460711
MUSC345,THEA321,0.08791267715147681
MUSC345,THEA323,0.08791267715147681
MUSC345,MUSC338,0.085897546342904
MUSC345,MUSC335,0.08471890462250772
MUSC345,MUSC327,0.0833326215320365
MUSC345,MUSC368,0.08317879985371358
MUSC345,CMUS360,0.08083095661855066
MUSC345,MUSC325,0.07922796907390751
MUSC345,MUSC350,0.0791102782067924
MUSC345,THEA351,0.07813094301304907
MUSC345,MUSC312,0.07642000779141742
MUSC347,MUSC389,0.2768889362116508
MUSC347,CINE374,0.2692587140046485
MUSC347,EDGT377,0.257451495825875
MUSC347,MUSC305,0.2501149439948509
MUSC347,MUSC386,0.23729671647635855
MUSC347,MUSC306,0.22657074027215468
MUSC347,MUSC309,0.22388961349188258
MUSC347,PSYC316,0.2230825647299925
MUSC347,SCOM355,0.22061740263561858
MUSC347,THEO305,0.21022130533143038
MUSC347,WRIT306,0.2076547689877571
MUSC347,MUSC380,0.2063912989665972
MUSC347,PSYC318,0.20075258116599698
MUSC347,CINE355,0.19559113231734424
MUSC347,PSYC371,0.19528948574960397
MUSC347,SOWK365,0.19418043144297592
MUSC347,WRIT307,0.177510125087171
MUSC347,ARTS301,0.1690503679907354
MUSC347,APOL325,0.16318053112152117
MUSC347,THEA313,0.1529509644020772
MUSC347,THEA311,0.1483605418470343
MUSC347,JOUR345,0.14780818853336256
MUSC347,DIGI350,0.14640170052251583
MUSC347,FACS343,0.14272960504242438
MUSC347,FACS329,0.1372510556670686
MUSC349,MUSC350,0.16559821555399862
MUSC349,MUSC345,0.14182995047832686
MUSC349,MUSC314,0.1368063558747357
MUSC349,CMUS330,0.1102686171568178
MUSC349,MUSC364,0.10427705628084685
MUSC349,MUSC386,0.10329934942446622
MUSC349,MUSC388,0.10085775112167085
MUSC349,MUSC365,0.09967980164527972
MUSC349,MUSC379,0.09663174830008697
MUSC349,MUSC389,0.09187888500649964
MUSC349,MUSC305,0.09004714113365014
MUSC349,MUSC330,0.08866046475120354
MUSC349,WMUS303,0.08419773733481874
MUSC349,MUSC372,0.08150202536053959
MUSC349,MUSC378,0.08150202536053959
MUSC349,MUSC376,0.07956597397622375
MUSC349,MUSC337,0.07677951601540396
MUSC349,EXSC340,0.07581968767829433
MUSC349,MUSC325,0.07454471648657952
MUSC349,WELD301,0.07438797711576171
MUSC349,MUSC327,0.07235245603051041
MUSC349,MUSC326,0.06969180134114236
MUSC349,MUSC368,0.06731709776145917
MUSC349,MUSC312,0.06547961441124764
MUSC349,MUSC338,0.06487857269597692
MUSC350,MUSC349,0.16559821555399862
MUSC350,MUSC305,0.12456300790211852
MUSC350,MUSC386,0.12410731772629623
MUSC350,MUSC389,0.11174246247668801
MUSC350,MUSC365,0.09693461357355981
MUSC350,MUSC364,0.091572664301452
MUSC350,MUSC309,0.08886437047853553
MUSC350,MUSC347,0.08867669221177986
MUSC350,MUSC345,0.0791102782067924
MUSC350,EDGT377,0.07717470851124804
MUSC350,WRIT307,0.07612598838206522
MUSC350,MUSC382,0.07274379881508498
MUSC350,MUSC306,0.07170352499984692
MUSC350,WMUS303,0.0716983163252055
MUSC350,MUSC380,0.0709454199899371
MUSC350,PSYC371,0.0703540032562511
MUSC350,WRIT306,0.06963880661262002
MUSC350,MUSC357,0.06909975906849124
MUSC350,SOWK365,0.0681396581389546
MUSC350,THEO305,0.06713258420484587
MUSC350,WELD301,0.06495513634525907
MUSC350,SCOM355,0.06457601807910116
MUSC350,MUSC327,0.06350620499229966
MUSC350,MUSC366,0.06350617543926676
MUSC350,PSYC316,0.0628387744961505
MUSC351,MUSC398,0.29732481087709617
MUSC351,PHED389,0.11950794525327724
MUSC351,MUSC375,0.10753972294713081
MUSC351,WMUS303,0.10715553775595794
MUSC351,MUSC382,0.10359668682786562
MUSC351,MUSC305,0.10233225699129891
MUSC351,THEA342,0.09322607869182135
MUSC351,AVMT350,0.08789173499404526
MUSC351,MUSC303,0.0833962941284521
MUSC351,MUSC330,0.08251375304662481
MUSC351,THEA343,0.08146184084317327
MUSC351,CMUS330,0.07703800810437214
MUSC351,EMER375,0.0759889684932769
MUSC351,CSIS355,0.07483601693563018
MUSC351,THEA344,0.0721412263630391
MUSC351,MISC301,0.07159938271832582
MUSC351,MISC302,0.07159938271832582
MUSC351,PHED335,0.07108894729711207
MUSC351,CMUS335,0.07072569914297834
MUSC351,NASC315,0.07067294575791139
MUSC351,MUSC396,0.07038047199177538
MUSC351,MUSC392,0.06963632334305435
MUSC351,MUSC345,0.06758665789892826
MUSC351,HIUS380,0.06739864586928636
MUSC351,MUSC315,0.06664409097240157
MUSC352,MILT325,0.09802525409561502
MUSC352,WRIT303,0.06931866187414538
MUSC352,HIUS380,0.06828161156605381
MUSC352,ENGL300,0.06289892155555706
MUSC352,ENGL302,0.06289892155555706
MUSC352,ENGL301,0.06280208038486998
MUSC352,CHMN301,0.05312287682326241
MUSC352,MUSC341,0.05233069507764965
MUSC352,MUSC342,0.05233069507764965
MUSC352,HIEU322,0.04743775986892941
MUSC352,EDUC318,0.04631677389652704
MUSC352,MUSC305,0.04548240129412705
MUSC352,MUSC312,0.04408534198970444
MUSC352,WLED320,0.043582447794654186
MUSC352,ENGL310,0.04184128020065448
MUSC352,CINE302,0.04100955383805902
MUSC352,HIEU321,0.04097109960168478
MUSC352,GLST389,0.04081198165168415
MUSC352,STCO367,0.04038552185116401
MUSC352,SMGT314,0.03977691580630412
MUSC352,MUSC350,0.038864342503507385
MUSC352,CSIS316,0.03870913679154575
MUSC352,BUSI341,0.037682395615675025
MUSC352,CLED325,0.03673791679138338
MUSC352,SMGT306,0.036652200468953955
MUSC355,WMUS303,0.12700311089277366
MUSC355,MUSC357,0.12383305875764136
MUSC355,MUSC374,0.11820665457372598
MUSC355,MUSC380,0.10409985553492411
MUSC355,MUSC382,0.10152382854855635
MUSC355,BIOL317,0.09438282200024983
MUSC355,PHED335,0.08371035161217016
MUSC355,MUSC320,0.08212899793276905
MUSC355,PHED389,0.08141577685114988
MUSC355,PHED336,0.08066871486013952
MUSC355,MUSC309,0.07146761626956874
MUSC355,MUSC317,0.06990371311055144
MUSC355,BIBL300,0.06767205406912011
MUSC355,CHEM302,0.06761504692073202
MUSC355,MUSC311,0.0669626246938691
MUSC355,EXSC302,0.06552470934308283
MUSC355,MISC300,0.06498825169893076
MUSC355,THEA311,0.06480327793192923
MUSC355,ENGI360,0.06470463369424535
MUSC355,MUSC302,0.06401786464815835
MUSC355,SPAN310,0.06071817033925842
MUSC355,MUSC349,0.06019064330289578
MUSC355,MUSC350,0.05921374779939553
MUSC355,MUSC398,0.05915513322021011
MUSC355,EXSC311,0.057978332338683526
MUSC357,MUSC382,0.1711504774783372
MUSC357,MUSC355,0.12383305875764136
MUSC357,MUSC305,0.12320466550754292
MUSC357,CINE374,0.11870154924085956
MUSC357,MUSC380,0.10951542547285166
MUSC357,MUSC347,0.09554445061402898
MUSC357,MUSC304,0.07782814992017048
MUSC357,CINE355,0.07717244896516826
MUSC357,MUSC350,0.06909975906849124
MUSC357,MUSC329,0.06422556427106936
MUSC357,CMUS329,0.06422556427106935
MUSC357,MUSC375,0.06375993113442646
MUSC357,FACS343,0.06109891673660909
MUSC357,BUSI320,0.060652387979700254
MUSC357,THEA308,0.05833840407507743
MUSC357,WELD301,0.058207718221800195
MUSC357,EDSP360,0.05816395971304002
MUSC357,SOWK365,0.05763705185409278
MUSC357,PSYC318,0.056920634519574236
MUSC357,SCOM370,0.056423641649856
MUSC357,MUSC309,0.05607417643745605
MUSC357,CINE354,0.05573199679857299
MUSC357,MUSC389,0.05558758114497082
MUSC357,BUSI390,0.05555555555555555
MUSC357,PSYC316,0.05494025908800332
MUSC360,MUSC364,0.07620935686711493
MUSC360,ENGL305,0.06818524410443481
MUSC360,CMUS360,0.06580615440390701
MUSC360,MUSC365,0.059481421039822784
MUSC360,ENGI307,0.05894366315092691
MUSC360,MUSC327,0.053601571576209595
MUSC360,CSCN322,0.05277769848756645
MUSC360,MUSC336,0.04492462836692179
MUSC360,MUSC345,0.04462509433219428
MUSC360,MUSC326,0.04327782401050841
MUSC360,ARTS398,0.043098681330628615
MUSC360,WRIT305,0.04144812386051201
MUSC360,MUSC305,0.0411916068284045
MUSC360,ARTS303,0.040166739110295197
MUSC360,EDGT377,0.04011541964151977
MUSC360,ARTS319,0.0398219211806026
MUSC360,BUSI336,0.03860138152219915
MUSC360,EDGT375,0.0383804444428537
MUSC360,BIBL315,0.037911088129867314
MUSC360,ENGL307,0.03726415528106737
MUSC360,CSCN323,0.03707672779938746
MUSC360,MUSC375,0.03670612953519401
MUSC360,MATH331,0.036466963556281505
MUSC360,MUSC347,0.03641990233148741
MUSC360,ARTS330,0.03630466972371353
MUSC362,MUSC369,0.21258791683676112
MUSC362,CMUS362,0.11186181125694596
MUSC362,MUSC334,0.09747304183878827
MUSC362,GLST390,0.09626144928260445
MUSC362,CMUS335,0.09561281779558864
MUSC362,DIGI333,0.09446956062682563
MUSC362,MUSC378,0.08954743315210312
MUSC362,MUSC372,0.08954743315210309
MUSC362,DIGI370,0.0823945166024383
MUSC362,CMUS329,0.0798854139461122
MUSC362,MUSC329,0.0798854139461122
MUSC362,FACS304,0.07335368857394334
MUSC362,ARTS352,0.0694739686966581
MUSC362,CINE355,0.06874163700944874
MUSC362,CINE374,0.06471487189426178
MUSC362,EDSP364,0.060977149374324045
MUSC362,MUSC309,0.06037564422786051
MUSC362,DIGI310,0.05947595348096975
MUSC362,PHED389,0.057389364341968604
MUSC362,CINE391,0.05732068346354636
MUSC362,MUSC325,0.056022622459675125
MUSC362,DIGI348,0.05529668941328359
MUSC362,CINE354,0.04997079847634762
MUSC362,DIGI353,0.049789204910105925
MUSC362,MUSC327,0.049262674921070004
MUSC363,MUSC380,0.08104095269509008
MUSC363,MUSC398,0.07509483078861086
MUSC363,MUSC305,0.061377289867407564
MUSC363,WMUS303,0.06036164724162188
MUSC363,MUSC382,0.05937208569316124
MUSC363,MUSC375,0.05792333004194535
MUSC363,MUSC351,0.05690055198536602
MUSC363,MUSC366,0.05221685932425293
MUSC363,MUSC355,0.051757318379280465
MUSC363,NASC315,0.04996973325941433
MUSC363,SPAN304,0.049906185128426976
MUSC363,EDUC324,0.04667521858976502
MUSC363,MUSC330,0.046540577129987645
MUSC363,BIBL315,0.045733255475919124
MUSC363,MUSC376,0.04506404835370452
MUSC363,CMUS330,0.04405729340518964
MUSC363,HMGT305,0.04340219593085878
MUSC363,MUSC309,0.04211715581452632
MUSC363,AVMT350,0.041817181977366745
MUSC363,PHED335,0.04176960227004004
MUSC363,CSIS355,0.041430781856054574
MUSC363,LING301,0.04134931305747595
MUSC363,MUSC302,0.04009664555331275
MUSC363,EXSC315,0.039837496631497854
MUSC363,CINE350,0.0386383365257649
MUSC364,MUSC365,0.2868548218786067
MUSC364,MUSC398,0.10526103411473985
MUSC364,MUSC345,0.1045301301382734
MUSC364,MUSC349,0.10427705628084685
MUSC364,MUSC350,0.091572664301452
MUSC364,ARTS303,0.08496113580581045
MUSC364,MUSC326,0.08033702593483477
MUSC364,MUSC315,0.08011351267588362
MUSC364,MUSC360,0.07620935686711493
MUSC364,THEA321,0.06899596593989017
MUSC364,THEA323,0.06899596593989017
MUSC364,MUSC305,0.06726268152242873
MUSC364,MUSC351,0.06493049006796275
MUSC364,CMUS334,0.060273416307412495
MUSC364,MUSC368,0.05620302338891524
MUSC364,EDGT377,0.054991820847907755
MUSC364,THEA351,0.05477169057803051
MUSC364,MUSC333,0.05368578954777494
MUSC364,MUSC339,0.05368578954777494
MUSC364,MUSC331,0.053685789547774934
MUSC364,MUSC327,0.05282880078773765
MUSC364,THEO345,0.05189570691555993
MUSC364,SCOM315,0.05093700741001939
MUSC364,MUSC329,0.049768520154702706
MUSC364,CMUS329,0.04976852015470269
MUSC365,MUSC364,0.2868548218786067
MUSC365,MUSC349,0.09967980164527972
MUSC365,MUSC350,0.09693461357355981
MUSC365,WELD301,0.07204759874188797
MUSC365,MUSC398,0.0712769689700088
MUSC365,SOWK300,0.06927229490100427
MUSC365,BUSI390,0.06876483904243208
MUSC365,MUSC315,0.06710233381672429
MUSC365,MUSC329,0.06693284664288604
MUSC365,CMUS329,0.06693284664288601
MUSC365,MUSC326,0.06679637114718368
MUSC365,ARTS303,0.06436288786600233
MUSC365,SPAN310,0.062479288867315325
MUSC365,SOWK350,0.06197107573287496
MUSC365,SOWK370,0.06177534027330848
MUSC365,MUSC360,0.059481421039822784
MUSC365,MUSC345,0.05847613054444015
MUSC365,CMUS335,0.05773235779194192
MUSC365,THEO345,0.052105739576030444
MUSC365,CINE304,0.05091597067121585
MUSC365,SOWK355,0.05051026922580295
MUSC365,CMUS334,0.049047196597000534
MUSC365,MUSC304,0.04887898834038422
MUSC365,ARTS398,0.0488561103959254
MUSC365,THEA321,0.04788390155299164
MUSC366,MUSC317,0.15027740298784115
MUSC366,MUSC386,0.1260638198216907
MUSC366,MUSC306,0.12598815766974242
MUSC366,MUSC389,0.12354155277685022
MUSC366,MUSC374,0.12239323913157901
MUSC366,MUSC380,0.11368628416499726
MUSC366,THEA351,0.11068371684510228
MUSC366,DIGI350,0.10723027763190987
MUSC366,THEA311,0.1040608565672981
MUSC366,CHEM302,0.10403101243005897
MUSC366,THEA313,0.10343106573588007
MUSC366,MUSC320,0.10342474206862573
MUSC366,FACS370,0.10112656665350123
MUSC366,MUSC369,0.10101525445522107
MUSC366,THEA381,0.09909801287773551
MUSC366,FACS322,0.09756173746471683
MUSC366,MUSC302,0.09547927259181116
MUSC366,FACS361,0.09452749873905282
MUSC366,PSYC316,0.0928659874482261
MUSC366,MUSC322,0.09170935388235303
MUSC366,MUSC321,0.09170935388235299
MUSC366,SCOM355,0.08872972230225018
MUSC366,WMUS303,0.08569053591570878
MUSC366,MUSC375,0.08550218399954677
MUSC366,MUSC310,0.08398869599171302
MUSC368,MUSC331,0.2337205247171699
MUSC368,MUSC333,0.2337205247171699
MUSC368,MUSC339,0.2337205247171699
MUSC368,MUSC337,0.15066136505640598
MUSC368,MUSC377,0.11972623793853207
MUSC368,MUSC370,0.11703926263271681
MUSC368,MUSC336,0.11156431879174968
MUSC368,MUSC338,0.11117061846674411
MUSC368,ENGL300,0.10490532383847898
MUSC368,ENGL302,0.10490532383847898
MUSC368,ENGL301,0.10219040875329628
MUSC368,MUSC335,0.0920912856954243
MUSC368,MUSC345,0.08317879985371358
MUSC368,ARTS303,0.07947484447765107
MUSC368,CMUS360,0.07549167179755432
MUSC368,MUSC314,0.07416679042944273
MUSC368,CMUS330,0.07292858574911322
MUSC368,THEA311,0.06786217710869218
MUSC368,MUSC349,0.06731709776145917
MUSC368,PLED351,0.06684069863635135
MUSC368,MUSC376,0.06663764681657965
MUSC368,MUSC388,0.06655625944936622
MUSC368,MUSC330,0.0656752776917813
MUSC368,THEA313,0.0640651326744275
MUSC368,THEA321,0.06305387210836759
MUSC369,MUSC362,0.21258791683676112
MUSC369,MUSC366,0.10101525445522107
MUSC369,MUSC334,0.09631728384788775
MUSC369,CMUS329,0.09358963078058762
MUSC369,MUSC329,0.09358963078058762
MUSC369,DIGI333,0.08874023407925749
MUSC369,CMUS335,0.08760388988204451
MUSC369,MUSC382,0.0744237770781001
MUSC369,MUSC386,0.07170142688750925
MUSC369,GLST390,0.07140537207617477
MUSC369,CINE391,0.07110213519970937
MUSC369,MUSC378,0.06993700917187837
MUSC369,MUSC372,0.06993700917187835
MUSC369,CMUS362,0.06896716014733127
MUSC369,MUSC389,0.06506672374459398
MUSC369,MUSC347,0.06220310292382657
MUSC369,ARTS352,0.060279543764113215
MUSC369,CSIS341,0.05984180987825462
MUSC369,MUSC398,0.05694223287858222
MUSC369,MUSC325,0.05629058863139065
MUSC369,MUSC309,0.05567602632113254
MUSC369,PHED389,0.05408199446083223
MUSC369,MUSC375,0.054015471070001896
MUSC369,MUSC351,0.05248128462453691
MUSC369,DIGI353,0.051871290167948766
MUSC370,MUSC377,0.22610599324536595
MUSC370,MUSC331,0.12387490453720802
MUSC370,MUSC333,0.12387490453720802
MUSC370,MUSC339,0.12387490453720802
MUSC370,MUSC368,0.11703926263271681
MUSC370,PLED351,0.08653381407540635
MUSC370,WRIT305,0.0781613171830601
MUSC370,MUSC376,0.07782696292845762
MUSC370,THEA300,0.06798501414609368
MUSC370,MUSC316,0.05992236246521601
MUSC370,CMUS330,0.05837818486956344
MUSC370,WRSP321,0.05793944845576409
MUSC370,MUSC327,0.05670074735866285
MUSC370,MUSC330,0.056082787534213606
MUSC370,MUSC396,0.05567799476713794
MUSC370,WRIT307,0.05533050765770939
MUSC370,MUSC392,0.05526457692492567
MUSC370,WMUS303,0.054567505643662334
MUSC370,EDUC307,0.053437282798508075
MUSC370,MUSC309,0.05206148789073976
MUSC370,CMUS315,0.050927911566513974
MUSC370,WMUS315,0.050927911566513974
MUSC370,ARTS352,0.04993795515695733
MUSC370,SMGT307,0.04983578686073165
MUSC370,SMGT308,0.04983578686073165
MUSC371,THEA311,0.08359575675970805
MUSC371,MUSC334,0.07145648617044746
MUSC371,THEA313,0.07039265677640415
MUSC371,PHSC311,0.07027110011897669
MUSC371,FACS351,0.06887036880659847
MUSC371,WRSP320,0.06728205319296038
MUSC371,FACS325,0.06658270787401051
MUSC371,SOCI349,0.06625130342328665
MUSC371,THEA381,0.0654588155484256
MUSC371,FACS370,0.06499148856530189
MUSC371,MUSC313,0.06294101866367233
MUSC371,EXSC311,0.06288421585808032
MUSC371,FACS381,0.06272820885224241
MUSC371,FACS361,0.06242437576960168
MUSC371,FACS322,0.060998993150591374
MUSC371,BIOL317,0.06083098000328226
MUSC371,FACS345,0.06040428897246895
MUSC371,CHEM302,0.05971516407406407
MUSC371,JOUR370,0.059611917583034135
MUSC371,EDUC360,0.059027879949681866
MUSC371,MUSC320,0.05857148634727532
MUSC371,DIGI350,0.05788710885637888
MUSC371,MUSC374,0.05781324190998264
MUSC371,YOUT340,0.05751643900364344
MUSC371,FACS329,0.05725572415799746
MUSC372,MUSC378,0.42142685084989817
MUSC372,PLED351,0.13846157409772578
MUSC372,MUSC314,0.13150413839104685
MUSC372,CMUS330,0.11851352024442434
MUSC372,CHMN325,0.11365646259685648
MUSC372,PLED301,0.11301447301167139
MUSC372,MUSC388,0.10520914419606288
MUSC372,MUSC330,0.10078380656219321
MUSC372,MUSC345,0.09541074075148583
MUSC372,MUSC379,0.09391956573271812
MUSC372,MUSC362,0.08954743315210309
MUSC372,MUSC334,0.08921750482181648
MUSC372,CMUS372,0.08743001833983491
MUSC372,CLCM301,0.08195842841102764
MUSC372,MUSC349,0.08150202536053959
MUSC372,PLED300,0.0736305565105391
MUSC372,MUSC325,0.07330451699223661
MUSC372,MUSC327,0.07181168758168988
MUSC372,CHMN360,0.07083686891587371
MUSC372,MUSC369,0.06993700917187835
MUSC372,CMUS335,0.0663737375099028
MUSC372,MUSC337,0.06627315848518311
MUSC372,MUSC335,0.06523540488108846
MUSC372,CMUS360,0.06451458435606697
MUSC372,MUSC386,0.06133401662226243
MUSC373,PLED300,0.12458429870011029
MUSC373,WRSP320,0.11581290111058187
MUSC373,CHMN325,0.11191297173234142
MUSC373,MUSC313,0.09447087612703704
MUSC373,MUSC395,0.0940358044504444
MUSC373,CHMN305,0.08947234500100144
MUSC373,SCOM365,0.08917884675071969
MUSC373,MUSC323,0.08882185988639474
MUSC373,CHMN300,0.08531185608108546
MUSC373,MUSC340,0.08422219654087088
MUSC373,MUSC394,0.0783302043409966
MUSC373,MUSC302,0.07785674590209334
MUSC373,CLCM301,0.0762326317424635
MUSC373,CLCM350,0.07326012713625331
MUSC373,WLED330,0.07160995423625185
MUSC373,SCOM300,0.07127352463136807
MUSC373,GEOG300,0.07064422984071599
MUSC373,WRSP321,0.06840322037465214
MUSC373,CLED325,0.0672293994028129
MUSC373,WMUS303,0.06520808600917433
MUSC373,MUSC303,0.06343549545421692
MUSC373,WLED320,0.061898321228718294
MUSC373,PLED301,0.06048887389505255
MUSC373,GLST389,0.059420194425624163
MUSC373,MUSC330,0.05702749171685827
MUSC374,MUSC320,0.2741897116886335
MUSC374,THEA313,0.26444441033687816
MUSC374,THEA311,0.26435259275322853
MUSC374,THEA381,0.23257186252170353
MUSC374,CHEM302,0.23208417382477778
MUSC374,MUSC322,0.23181734304520552
MUSC374,MUSC321,0.2318173430452054
MUSC374,PHED336,0.23119890437393506
MUSC374,DIGI350,0.22964084149039482
MUSC374,FACS370,0.21435476772959974
MUSC374,ENGI360,0.2141109078854594
MUSC374,MUSC317,0.20979864816496216
MUSC374,FACS361,0.20295289547591142
MUSC374,PHED335,0.20115600161743902
MUSC374,FACS325,0.19948520847113244
MUSC374,FACS322,0.18611646952903876
MUSC374,FACS329,0.18481979269753912
MUSC374,MUSC380,0.18460809345037615
MUSC374,FACS381,0.1825240332123719
MUSC374,SPAN310,0.180831349960636
MUSC374,FACS345,0.18032596843589946
MUSC374,BIOL305,0.1760287537701829
MUSC374,FACS351,0.17027216994231065
MUSC374,EXSC310,0.1593701137210628
MUSC374,BIOL317,0.1519306567306098
MUSC375,MUSC398,0.14819653397766303
MUSC375,MUSC382,0.13569391779604845
MUSC375,MUSC380,0.12428186103554778
MUSC375,MUSC305,0.12294696785316232
MUSC375,PHED389,0.1193378086831412
MUSC375,MUSC374,0.10882001299549615
MUSC375,MUSC351,0.10753972294713081
MUSC375,WMUS303,0.09318765369782087
MUSC375,THEA351,0.09192640973251645
MUSC375,MUSC386,0.0885821982351598
